geo,year,sm_participation,inflation,unemployment,cci,Facebook,Instagram,YouTube,LinkedIn,ent_share,prof_share,ent_minus_prof,d_sm,stress
AT,2016,49.02,1.5816076960704306,6.466666666666666,100.19476083333332,84.63916666666667,0.2283333333333333,0.22,0.0783333333333333,85.08749999999999,0.0783333333333333,85.00916666666667,3.690000000000005,-0.6454576777380986
AT,2017,51.19,2.3354735152488093,5.949999999999999,101.10465833333336,80.82333333333334,1.1908333333333334,1.9666666666666668,0.1325,83.98083333333334,0.1325,83.84833333333334,2.1699999999999946,-1.1302842701675662
AT,2018,53.17,1.709669829817262,5.2250000000000005,101.39498333333334,70.05499999999999,2.385,4.820833333333334,0.1783333333333333,77.26083333333334,0.1783333333333333,77.0825,1.980000000000004,-1.5345522178520306
AT,2019,55.55,1.8351453465957237,4.825,100.90170833333332,74.38833333333334,2.5625,2.841666666666667,0.1325,79.7925,0.1325,79.66000000000001,2.3799999999999955,-1.355066161381144
AT,2020,59.54,1.014613462557734,6.1000000000000005,99.58611,75.07166666666667,2.73,2.5575,0.1041666666666666,80.35916666666667,0.1041666666666666,80.25500000000001,3.990000000000002,-0.49460847516837075
AT,2021,57.11,3.785323439022581,6.166666666666667,100.48819916666667,71.2325,2.704166666666667,3.5141666666666667,0.2858333333333333,77.45083333333334,0.2858333333333333,77.165,-2.4299999999999997,-0.561121208357773
AT,2022,61.47,10.537339303770054,4.733333333333333,97.07897,71.65916666666666,8.304166666666667,3.681666666666666,0.2716666666666666,83.645,0.2716666666666666,83.37333333333333,4.359999999999999,1.8024006251730873
AT,2023,63.42,5.65174779483828,5.125,97.38709083333332,64.6075,16.163333333333334,3.639166666666666,0.375,84.41,0.375,84.035,1.9500000000000028,1.0572839960592924
AT,2024,64.74,2.133580705009286,5.175,98.65249416666668,62.96666666666667,16.399166666666666,3.68,0.5141666666666667,83.04583333333333,0.5141666666666667,82.53166666666667,1.3199999999999932,-0.07165777439882648
BA,2018,46.09,,,,95.77583333333332,2.02,0.7975,,98.59333333333332,0.0,98.59333333333332,,
BA,2019,45.84,,,,98.90583333333332,0.3641666666666667,0.14,,99.41,0.0,99.41,-0.25,
BA,2020,50.04,,,,99.03583333333334,0.2941666666666666,0.0983333333333333,,99.42833333333331,0.0,99.42833333333331,4.199999999999996,
BA,2021,49.65,,17.233333333333334,,97.00083333333332,0.7141666666666667,0.4916666666666667,,98.20666666666666,0.0,98.20666666666666,-0.39000000000000057,
BA,2023,57.74,,13.425,,82.97916666666667,8.049166666666666,1.9116666666666668,,92.94,0.0,92.94,8.090000000000003,
BA,2024,65.46,,12.725,,83.36749999999999,7.9625,1.4116666666666668,,92.74166666666667,0.0,92.74166666666667,7.719999999999992,
BE,2013,46.64,1.166107382550341,8.558333333333334,100.27289666666668,77.47416666666666,0.0,4.1475,0.3566666666666667,81.62166666666667,0.3566666666666667,81.265,,-0.259461487208851
BE,2014,52.43,-0.3897503938966706,8.658333333333333,100.7918525,86.58583333333333,0.0,0.7975,0.0858333333333333,87.38333333333333,0.0858333333333333,87.2975,5.789999999999999,-0.7197162296978298
BE,2015,66.72,1.4485514485514497,8.666666666666666,100.54776666666667,82.06583333333333,0.0,0.1258333333333333,0.0883333333333333,82.19166666666666,0.0883333333333333,82.10333333333334,14.29,-0.3371765003509939
BE,2016,69.31,2.19924503528639,7.841666666666666,100.34535833333332,80.44,0.1291666666666666,0.1658333333333333,0.1666666666666666,80.735,0.1666666666666666,80.56833333333334,2.5900000000000034,-0.31956823322472494
BE,2017,72.02,2.0555644772763726,7.1000000000000005,101.16244166666668,74.80499999999999,1.038333333333333,1.67,0.2575,77.51333333333334,0.2575,77.25583333333333,2.7099999999999937,-0.9328441343602836
BE,2018,72.6,2.202989771833219,5.983333333333333,100.81191666666666,64.66083333333333,2.138333333333333,4.113333333333333,0.3266666666666666,70.91250000000001,0.3266666666666666,70.58583333333333,0.5799999999999983,-0.9898009160638577
BE,2019,75.53,0.9160892994611204,5.358333333333333,99.93882,63.385,2.739166666666667,2.5433333333333334,0.2616666666666666,68.6675,0.2616666666666666,68.40583333333333,2.930000000000007,-0.8619077569175898
BE,2020,78.9,0.3585323060492751,5.558333333333334,99.6375975,61.00083333333333,3.355,2.1591666666666667,0.19,66.515,0.19,66.325,3.3700000000000045,-0.7373636144791038
BE,2021,62.78,6.590148981453314,6.2749999999999995,101.29980833333332,63.9,3.4791666666666665,2.5191666666666666,0.5166666666666667,69.89833333333333,0.5166666666666667,69.38166666666667,-16.120000000000005,-0.566561557020042
BE,2022,67.84,10.211794908364835,5.55,98.19837916666668,70.96916666666667,6.196666666666666,1.9325,0.3875,79.09833333333334,0.3875,78.71083333333333,5.060000000000002,1.368367231812253
BE,2023,68.48,0.5370430281462113,5.5249999999999995,99.52681416666668,69.2625,10.08,2.018333333333333,0.5633333333333334,81.36083333333333,0.5633333333333334,80.7975,0.6400000000000006,-0.6631613671155617
BE,2024,72.26,4.408546788518475,5.708333333333333,99.9762,64.74,11.726666666666668,3.4275,0.8658333333333333,79.89416666666666,0.8658333333333333,79.02833333333332,3.780000000000001,-0.31652491424690904
BG,2013,37.3,-0.8557540905045569,13.925,,90.99166666666667,0.0,2.1366666666666667,0.1125,93.12833333333332,0.1125,93.01583333333332,,
BG,2014,39.57,-1.954149979284614,12.391666666666666,,90.22166666666668,0.0,1.7366666666666666,0.0558333333333333,91.95833333333331,0.0558333333333333,91.9025,2.270000000000003,
BG,2015,42.15,-0.8944291851538888,10.125,,93.6425,0.0,0.0825,0.055,93.725,0.055,93.67,2.5799999999999983,
BG,2016,45.03,-0.4974417282546772,8.566666666666666,,94.40583333333332,0.0174999999999999,0.3416666666666666,0.1508333333333333,94.765,0.1508333333333333,94.61416666666666,2.8800000000000026,
BG,2017,49.95,1.7926010569918605,7.1499999999999995,,97.03666666666668,0.1266666666666666,0.4866666666666666,0.0699999999999999,97.65,0.0699999999999999,97.58,4.920000000000002,
BG,2018,51.36,2.315302041675449,6.183333333333334,,94.88083333333331,0.4075,1.721666666666667,0.0575,97.01,0.0575,96.9525,1.4099999999999966,
BG,2019,52.85,3.099499417129526,5.183333333333334,,94.86083333333332,0.505,1.0483333333333331,0.0525,96.41416666666667,0.0525,96.36166666666666,1.490000000000002,
BG,2020,54.74,0.0133022946458227,6.041666666666667,,95.86666666666666,0.765,0.745,0.0291666666666666,97.37666666666668,0.0291666666666666,97.3475,1.8900000000000006,
BG,2021,60.05,6.590410321207685,5.175,,97.23416666666668,0.7575,0.5175,0.0333333333333333,98.50916666666666,0.0333333333333333,98.47583333333334,5.309999999999995,
BG,2022,63.42,14.324931370102334,4.158333333333333,,97.96583333333332,0.7575,0.4066666666666667,0.0308333333333333,99.13,0.0308333333333333,99.09916666666668,3.3700000000000045,
BG,2023,64.2,4.987993887797426,4.316666666666666,,97.42666666666666,1.0775,0.7141666666666667,0.0216666666666666,99.21833333333332,0.0216666666666666,99.19666666666666,0.7800000000000011,
BG,2024,64.99,2.0844162594864324,4.166666666666667,,97.765,0.6633333333333333,1.1525,0.0375,99.58083333333332,0.0375,99.54333333333334,0.789999999999992,
CH,2014,42.86,-0.0965250965250907,4.833333333333333,100.95031666666668,80.33166666666666,0.0,1.0266666666666666,0.1425,81.35833333333333,0.1425,81.21583333333334,,-1.645771091863781
CH,2017,52.72,1.098469988230688,4.783333333333333,100.65261666666667,73.18083333333333,1.3166666666666669,1.4875,0.4058333333333333,75.985,0.4058333333333333,75.57916666666667,9.86,-1.338148017230963
CH,2019,53.26,-0.0673724735322456,4.383333333333334,99.73805416666666,63.0225,3.4499999999999997,2.57,0.5658333333333333,69.0425,0.5658333333333333,68.47666666666667,0.5399999999999991,-1.1200315042460705
CH,2021,67.1,1.3225712340756646,4.991666666666666,100.59095666666668,59.86833333333333,3.814166666666667,2.8541666666666665,1.1,66.53666666666666,1.1,65.43666666666667,13.839999999999996,-1.2270838193278393
CH,2023,69.11,2.0553064275037336,4.041666666666667,96.73761666666668,64.44833333333334,12.421666666666669,1.9933333333333332,0.7183333333333333,78.86333333333333,0.7183333333333333,78.145,2.010000000000005,0.6438321367974966
CY,2013,44.33,-1.254915084079311,15.908333333333331,,88.50166666666667,0.0,2.3583333333333334,0.1983333333333333,90.86,0.1983333333333333,90.66166666666668,,
CY,2014,50.1,-0.9573837160044008,16.150000000000002,,91.8,0.0,0.5499999999999999,0.0608333333333333,92.35,0.0608333333333333,92.28916666666667,5.770000000000003,
CY,2015,54.04,-0.5645851154833292,14.925,,93.44916666666668,0.0,0.045,0.0366666666666666,93.49416666666669,0.0366666666666666,93.4575,3.9399999999999977,
CY,2016,59.97,0.0688231245698611,13.0,,93.20833333333331,0.0175,0.1516666666666666,0.0891666666666666,93.3775,0.0891666666666666,93.28833333333334,5.93,
CY,2017,63.04,-0.4212517193947662,11.108333333333334,,89.33166666666666,0.3933333333333333,1.0991666666666666,0.12,90.82416666666668,0.12,90.70416666666668,3.0700000000000003,
CY,2018,68.96,1.0101010101010166,8.4,,91.985,0.6983333333333333,1.0791666666666666,0.0825,93.7625,0.0825,93.68,5.919999999999995,
CY,2019,71.72,0.7179487179487243,7.1499999999999995,,87.07583333333334,1.6475,0.8716666666666667,0.1791666666666666,89.59499999999998,0.1791666666666666,89.41583333333334,2.760000000000005,
CY,2020,78.18,-0.7807196198234889,7.591666666666666,,87.15249999999999,2.005,1.0016666666666667,0.6583333333333333,90.15916666666664,0.6583333333333333,89.50083333333333,6.460000000000008,
CY,2021,78.62,4.832364009579182,7.183333333333334,,87.45166666666667,1.8591666666666664,1.2866666666666666,0.8108333333333334,90.5975,0.8108333333333334,89.78666666666668,0.4399999999999977,
CY,2022,77.91,7.587501019825416,6.2749999999999995,,77.23833333333333,7.390833333333333,3.4683333333333337,0.8691666666666666,88.09750000000001,0.8691666666666666,87.22833333333334,-0.710000000000008,
CY,2023,82.56,1.9261393796921045,5.841666666666666,,66.89416666666666,13.589166666666666,4.611666666666667,0.7241666666666666,85.095,0.7241666666666666,84.37083333333334,4.650000000000006,
CY,2024,86.81,3.117327579793172,4.8999999999999995,,69.20166666666667,13.551666666666668,3.9258333333333337,0.665,86.67916666666667,0.665,86.01416666666667,4.25,
CZ,2013,36.3,1.4962593516209433,6.9750000000000005,98.64902083333334,79.625,0.0,6.870833333333334,0.1775,86.49583333333334,0.1775,86.31833333333333,,0.2582714718059626
CZ,2014,39.98,0.0819000819000992,6.116666666666667,101.0322775,78.41166666666666,0.0,1.71,0.12,80.12166666666667,0.12,80.00166666666667,3.6799999999999997,-1.3664870378044007
CZ,2015,40.64,-0.0818330605564687,5.066666666666666,102.16753333333334,77.6175,0.0,0.4108333333333333,0.1433333333333333,78.02833333333334,0.1433333333333333,77.885,0.6600000000000037,-2.218118581256457
CZ,2016,45.05,2.0475020475020367,3.9583333333333335,102.6197,69.32833333333333,0.0408333333333333,2.6591666666666667,0.8858333333333334,72.02833333333334,0.8858333333333334,71.1425,4.409999999999997,-2.4130212195911733
CZ,2017,48.35,2.2471910112359605,2.891666666666667,103.019775,61.00333333333333,1.6916666666666669,5.45,1.8533333333333335,68.145,1.8533333333333335,66.29166666666667,3.3000000000000043,-2.8386530611385488
CZ,2018,55.57,1.569858712715866,2.25,103.5363,54.76833333333334,3.015833333333333,9.35,1.4108333333333334,67.13416666666667,1.4108333333333334,65.72333333333334,7.219999999999999,-3.347550447349726
CZ,2019,58.95,3.16846986089645,2.025,102.8564,45.55416666666667,3.674166666666667,6.4125000000000005,0.5125000000000001,55.64083333333334,0.5125000000000001,55.12833333333333,3.3800000000000026,-2.827207557526678
CZ,2020,58.97,2.397003745318349,2.558333333333333,100.56209166666667,45.182500000000005,5.16,5.395833333333333,0.2475,55.73833333333334,0.2475,55.490833333333335,0.01999999999999602,-1.6262917992897368
CZ,2021,61.5,5.4864667154352675,2.8083333333333336,100.3986375,53.865833333333335,4.176666666666667,5.416666666666667,0.4583333333333333,63.45916666666667,0.4583333333333333,63.00083333333333,2.530000000000001,-1.05618193517187
CZ,2022,64.13,16.712898751733718,2.3833333333333333,96.75221,57.767500000000005,8.57,4.4325,0.3491666666666667,70.77,0.3491666666666667,70.42083333333333,2.6299999999999955,2.282767462176242
CZ,2023,68.13,7.605466428995822,2.6166666666666667,98.30641333333334,70.82916666666667,9.021666666666668,2.4466666666666668,0.3,82.2975,0.3,81.9975,4.0,0.2730277786551759
CZ,2024,70.24,3.2026504693539515,2.7583333333333333,99.8744725,61.19083333333333,13.027500000000002,6.889166666666667,0.6466666666666666,81.1075,0.6466666666666666,80.46083333333333,2.1099999999999994,-1.1134728699207894
DE,2013,42.09,1.2195121951219523,4.933333333333334,100.83949166666667,78.02333333333333,0.0,4.804166666666666,0.1141666666666666,82.8275,0.1141666666666666,82.71333333333332,,-1.3831529805170775
DE,2014,42.33,0.0860585197934638,4.716666666666667,101.41875,77.23583333333333,0.0,1.3283333333333334,0.0574999999999999,78.56416666666667,0.0574999999999999,78.50666666666666,0.23999999999999488,-1.8892905021623172
DE,2015,56.96,0.2579535683576939,4.3500000000000005,101.41788333333334,74.99833333333333,0.0,0.2116666666666666,0.255,75.21,0.255,74.955,14.630000000000003,-1.949858852378855
DE,2016,50.33,1.543739279588352,3.908333333333333,101.28175,75.345,0.1791666666666667,0.5141666666666667,0.2283333333333333,76.03833333333334,0.2283333333333333,75.81,-6.630000000000003,-1.8036732416897112
DE,2017,50.59,1.520270270270263,3.516666666666667,101.76735,69.2025,2.7708333333333335,3.0908333333333338,0.2299999999999999,75.06416666666667,0.2299999999999999,74.83416666666666,0.2600000000000051,-2.1482108502299697
DE,2018,52.7,1.580698835274541,3.1916666666666664,101.75115833333332,62.12083333333334,3.161666666666666,6.480833333333333,0.255,71.76333333333334,0.255,71.50833333333334,2.1099999999999994,-2.206667279977095
DE,2019,52.5,1.5561015561015523,2.9499999999999997,101.22150833333336,63.39666666666667,3.2925000000000004,4.665,0.2808333333333333,71.35416666666667,0.2808333333333333,71.07333333333334,-0.20000000000000284,-1.9925604519937081
DE,2020,54.3,-0.5645161290322553,3.65,99.7652225,63.656666666666666,3.591666666666667,3.978333333333333,0.2433333333333333,71.22666666666667,0.2433333333333333,70.98333333333333,1.7999999999999972,-1.3725588562331448
DE,2021,46.6,5.596107055961075,3.608333333333333,100.63240083333334,67.16583333333334,4.034166666666667,4.0408333333333335,0.5866666666666667,75.24083333333334,0.5866666666666667,74.65416666666667,-7.699999999999996,-0.9766021743765236
DE,2022,47.73,9.60061443932412,3.1333333333333333,97.75575083333332,70.91833333333334,8.5275,3.1333333333333333,0.5966666666666667,82.57916666666667,0.5966666666666667,81.9825,1.1299999999999955,0.9531505850179071
DE,2023,48.61,3.784162578836714,3.0583333333333336,98.63357583333334,59.37083333333334,18.415,4.11,1.7225,81.89583333333333,1.7225,80.17333333333333,0.8800000000000026,-0.32294612204881923
DE,2024,58.02,2.8359216745442284,3.375,99.44859666666667,57.79333333333333,19.413333333333338,3.9825,1.3841666666666663,81.18916666666667,1.3841666666666663,79.80499999999999,9.410000000000004,-0.8017588224175674
DK,2013,63.6,0.5150214592274605,7.366666666666667,100.73371666666668,75.03916666666667,0.0,4.113333333333333,0.33,79.1525,0.33,78.8225,,-0.8632025131772245
DK,2014,66.49,0.0,6.916666666666667,101.41391666666668,83.73,0.0,0.6066666666666667,0.0991666666666666,84.33666666666666,0.0991666666666666,84.2375,2.8899999999999935,-1.38977356562226
DK,2015,64.86,0.3415883859948732,6.266666666666667,101.52268333333336,83.05333333333333,0.0,0.075,0.0775,83.12833333333333,0.0775,83.05083333333333,-1.6299999999999955,-1.5489802963429045
DK,2016,74.37,0.2553191489361728,5.983333333333333,100.649825,85.2625,0.1341666666666666,0.1225,0.1674999999999999,85.51916666666666,0.1674999999999999,85.35166666666667,9.510000000000005,-1.1758805299991073
DK,2017,75.5,0.8488964346349714,5.825,101.27886666666666,77.41083333333333,1.3166666666666669,2.035833333333333,1.1033333333333333,80.76333333333334,1.1033333333333333,79.66,1.1299999999999955,-1.4550260976574667
DK,2018,78.64,0.6734006734006703,5.125,101.25619166666668,68.075,2.9575,4.708333333333333,1.6166666666666665,75.74083333333333,1.6166666666666665,74.12416666666667,3.1400000000000006,-1.62956290984549
DK,2019,80.76,0.8361204013378032,5.0,100.83341666666666,72.67333333333333,3.4308333333333336,2.3283333333333336,0.4175,78.43249999999999,0.4175,78.015,2.1200000000000045,-1.4176948807109335
DK,2020,85.01,0.3316749585406287,5.625,100.21587666666666,66.02333333333333,3.7258333333333336,2.6483333333333334,0.4225,72.3975,0.4225,71.97500000000001,4.25,-1.0241846727302466
DK,2021,85.42,3.388429752066102,5.083333333333333,101.11905833333331,58.155,3.7875,3.3608333333333333,0.7758333333333334,65.30333333333333,0.7758333333333334,64.5275,0.4099999999999966,-1.1923735955622838
DK,2022,84.73,9.592326139088737,4.45,97.2954175,51.65416666666667,7.322500000000001,2.48,0.6,61.45666666666667,0.6,60.85666666666666,-0.6899999999999977,1.4942329927250562
DK,2023,91.02,0.4376367614879584,5.133333333333334,98.51695833333332,66.97416666666668,11.286666666666669,1.9116666666666668,0.6666666666666666,80.1725,0.6666666666666666,79.50583333333333,6.289999999999992,-0.24622069114594825
DK,2024,90.02,1.8155410312272968,6.191666666666666,99.10649416666666,77.3175,7.392499999999999,1.5766666666666664,0.6008333333333333,86.28666666666668,0.6008333333333333,85.68583333333333,-1.0,-0.11488173322316286
EE,2013,48.82,2.0473676701384003,8.5,100.58093416666668,71.18416666666667,0.0,6.335833333333333,0.1516666666666666,77.52,0.1516666666666666,77.36833333333333,,-0.30991752134809125
EE,2014,50.64,0.0559245019223997,7.308333333333334,101.73536666666666,73.10833333333333,0.0,1.1316666666666666,0.0699999999999999,74.24,0.0699999999999999,74.17,1.8200000000000003,-1.4573623812015755
EE,2015,55.83,-0.1676797317124334,6.383333333333333,101.79181666666666,79.95916666666666,0.0,0.1233333333333333,0.0725,80.0825,0.0725,80.01,5.189999999999998,-1.7314596123736794
EE,2016,57.45,2.351459164392189,6.841666666666666,101.82845833333332,76.8,0.1975,1.0858333333333332,0.3758333333333333,78.08333333333333,0.3758333333333333,77.7075,1.6200000000000045,-1.2954404732361426
EE,2017,60.31,3.7606837606837695,5.825,102.98714166666667,68.9225,1.4933333333333334,3.205833333333333,0.4391666666666666,73.62166666666667,0.4391666666666666,73.1825,2.8599999999999994,-1.93359728644357
EE,2018,62.07,3.3212520593080663,5.366666666666667,103.28865833333332,60.5325,2.74,7.488333333333333,0.2791666666666667,70.76083333333334,0.2791666666666667,70.48166666666667,1.759999999999998,-2.2561400039487856
EE,2019,65.14,1.7922061355953869,4.491666666666666,103.58128333333332,56.288333333333334,4.065833333333333,3.994166666666666,0.3166666666666667,64.34833333333334,0.3166666666666667,64.03166666666667,3.0700000000000003,-2.821396450350016
EE,2020,65.2,-0.8771929824561431,6.8999999999999995,100.185075,55.67916666666667,6.716666666666666,3.825833333333333,0.2825,66.22166666666666,0.2825,65.93916666666667,0.060000000000002274,-0.8807598477878367
EE,2021,67.33,12.029077117572683,6.183333333333334,100.29552583333331,65.11416666666666,4.1066666666666665,3.9033333333333338,0.3908333333333333,73.12416666666667,0.3908333333333333,72.73333333333333,2.1299999999999955,0.6839721684391888
EE,2022,66.08,17.502680133160297,5.575,95.450665,69.3175,6.57,2.4908333333333332,0.325,78.37833333333333,0.325,78.05333333333333,-1.25,3.8023973101518243
EE,2023,68.49,4.264105642256899,6.441666666666666,94.97810416666664,69.01666666666667,9.188333333333334,2.1266666666666665,0.3966666666666666,80.33166666666666,0.3966666666666666,79.935,2.4099999999999966,2.413272291015422
EE,2024,68.43,4.0620826233132235,7.633333333333333,94.28725166666668,69.2,9.241666666666667,2.7358333333333333,0.6116666666666667,81.1775,0.6116666666666667,80.56583333333333,-0.05999999999998806,3.0176053700738192
EL,2013,36.11,-1.8155292591992225,27.808333333333337,95.1597925,,,,,0.0,0.0,0.0,,6.420337149554346
EL,2014,40.65,-2.5342578834406493,26.625,97.38326666666669,,,,,0.0,0.0,0.0,4.539999999999999,4.8992243866464715
EL,2015,43.91,0.3895993901922745,24.991666666666664,97.545435,,,,,0.0,0.0,0.0,3.259999999999998,4.8426177936372685
EL,2016,46.65,0.2868472116763776,23.9,96.289605,,,,,0.0,0.0,0.0,2.740000000000002,5.224137931474816
EL,2017,49.97,0.9674434255909636,21.833333333333332,96.72131,,,,,0.0,0.0,0.0,3.3200000000000003,4.617447451095513
EL,2018,53.03,0.6332277953674526,19.758333333333333,98.53843833333332,,,,,0.0,0.0,0.0,3.0600000000000023,3.1530820259077355
